,Unnamed: 0,Site,Lat,Lon,Datetime,PFT,Climate,Tair,SW,RH,VPD,WS,Ca,SWC,LAI,flag_rain,flag_daytime,flag_GS,flag_peak,Gs
552,428466,IT-Noe,40.6062,8.1517,2005-05-08 15:00:00,CSH,Temperate,19.17,717.23,65.2,0.7731,1.446,358.555,0.19837,1.9599463,0,1,1,1,0.0647178876292714
1439,530119,FI-Hyy,61.8474,24.2948,2006-09-11 11:30:00,ENF,Continental,16.29,547.21,57.75,0.7828,4.33,370.1,0.14694,2.2111773,0,1,1,1,0.470772971080984
2270,619506,DE-Hai,51.0792,10.4522,2007-05-03 14:30:00,DBF,Continental,16.45,705.63,34.53,1.2254,4.5,385.51,0.26797,4.6252546,0,1,1,0,0.227765359677706
3144,416842,IT-Ren,46.5869,11.4337,2010-09-24 15:30:00,ENF,Continental,10.01,258.42,70.689,0.3603,1.507,372.528,0.18807,2.2040312,0,1,1,0,0.133702085881665
2821,582454,DE-Tha,50.9626,13.5651,2011-07-12 13:00:00,ENF,Continental,22.75,811.31,42.21,1.5996,2.55,374.92,0.2317,3.0750604,0,1,1,0,0.284080801056066
4781,107760,US-Ton,38.4309,-120.966,2013-11-09 13:30:00,WSA,Temperate,22.89,457.853,24.51,2.106,1.182,401.77,0.052,0.52060318,0,1,1,0,0.0070023886916641
1925,602286,DE-Lnf,51.3282,10.3678,2010-08-07 15:30:00,DBF,Continental,21.22,595.26,37.54,1.5749,2.9,380.52,0.2397,3.8826213,0,1,1,1,0.247878122167794
634,77692,US-Ton,38.4309,-120.966,2004-07-19 15:30:00,WSA,Temperate,31.93,623.658,33.27,3.16,3.473,365.059,0.054,1.1999271,0,1,1,0,0.0221467526642957
4805,882442,AU-Gin,-31.3764,115.7138,2012-02-23 13:30:00,WSA,Temperate,30.34,964.0,38.0,2.6831,2.17,373.0,0.03,1.2659366,0,1,1,1,0.0236267256980469
316,956325,AU-Cpr,-34.0021,140.5891,2012-04-04 10:30:00,SAV,Arid,26.09,725.0,45.0,1.8592,1.24,382.1,0.031,0.66301674,0,1,1,1,0.035121587185095
4217,538824,ES-LJu,36.9266,-2.7521,2008-05-23 09:00:00,OSH,Arid,16.557,625.3,44.152,1.0524,1.53,383.702,0.27914,0.60742074,0,1,1,1,0.109577693082765
4699,540859,ES-LJu,36.9266,-2.7521,2009-05-01 08:00:00,OSH,Arid,8.391,282.611,66.8381,0.3654,1.479,366.879,0.16656,0.5429067,0,1,1,1,0.151936444377102
1328,784443,BE-Lon,50.5516,4.7462,2010-07-09 11:30:00,CRO,Temperate,34.277,618.3,36.731,3.4185,2.835,389.47,0.162,2.7280276,0,1,1,1,0.0557455006725206
427,435959,IT-Noe,40.6062,8.1517,2011-10-27 10:30:00,CSH,Temperate,22.12,436.94,51.1,1.3027,1.38,376.34,0.19139,1.1923581,0,1,1,0,0.0773938534037553
4374,607854,DE-Kli,50.8931,13.5224,2008-07-27 08:00:00,CRO,Continental,24.207,526.433,45.7633,1.639,2.708,368.95,0.27657,1.7327646,0,1,1,1,0.195544741119376
105,337585,SD-Dem,13.2829,30.4783,2008-07-08 10:30:00,SAV,Arid,29.24,792.0,51.5313,1.9691,5.404,389.47,0.079,0.22386649,0,1,1,1,0.0855332142084865
3041,544465,ES-LJu,36.9266,-2.7521,2010-07-23 17:00:00,OSH,Arid,23.279,506.396,66.0006,0.9717,2.34,366.427,0.11272,0.49619189,0,1,1,0,0.0130877047878746
142,472746,IT-Lav,45.9562,11.2813,2010-05-18 09:00:00,ENF,Temperate,9.398,723.756,45.387,0.6442,0.92,390.847,0.3995,1.1925348,0,1,1,1,0.299233969083243
2169,593984,DE-Obe,50.7867,13.7213,2012-03-16 13:00:00,ENF,Continental,17.2,624.99,20.59,1.5588,2.11,385.75,0.4265,1.1270864,0,1,1,0,0.185369459306445
3458,223272,US-Me2,44.4523,-121.5574,2008-08-11 12:00:00,ENF,Temperate,21.0,903.2,39.3,1.51,1.21,375.4,0.103,2.1056883,0,1,1,1,0.135695337126872
89,262948,US-Goo,34.2547,-89.8735,2005-09-12 07:30:00,GRA,Temperate,22.9,354.0,79.5,0.575,1.3,-9999.0,0.41,2.8939986,0,1,1,1,0.191187888158141
2918,480471,IT-Isp,45.8126,8.6336,2014-04-25 09:30:00,DBF,Continental,17.1,631.245,52.4,0.9285,2.033,391.35,0.29,1.7536329,0,1,1,0,0.479214739546167
3237,634312,DE-Gri,50.95,13.5126,2014-04-23 12:00:00,GRA,Continental,17.67,401.12,56.32,0.8833,1.47,397.52,0.3748,5.9862971,0,1,1,1,0.356013174480037
2241,858521,AU-How,-12.4943,131.1523,2008-11-27 12:30:00,WSA,Tropical,33.52,1033.0,50.0,2.59,3.12,366.5,0.078,1.480593,0,1,1,0,0.157191034735227
3174,74546,US-Ton,38.4309,-120.966,2003-05-23 12:30:00,WSA,Temperate,30.76,938.966,36.83,2.799,1.855,385.357,0.23401,1.8244201,0,1,1,1,0.295958880141477
3412,563676,DK-Sor,55.4859,11.6446,2005-10-20 09:00:00,DBF,Temperate,8.75,95.7,91.52,0.0958,5.22,405.5,0.0925,2.3484497,0,1,1,0,0.749825928094817
2163,518484,FR-LBr,44.7171,-0.7693,2006-10-15 13:30:00,ENF,Temperate,21.54,533.02,50.5,1.2729,3.337,372.182,0.36599,1.3416007,0,1,1,0,0.322791349326432
2636,125462,US-SRM,31.8214,-110.8661,2009-05-05 16:00:00,WSA,Arid,30.18,481.4,11.452,3.797,2.859,384.102,0.0165,0.30000001,0,1,1,0,0.016332932966314
1949,319179,US-ARb,35.5497,-98.0402,2006-04-24 14:00:00,GRA,Temperate,30.37,469.4,57.48,1.851,5.458,353.597,0.25686,0.62161332,0,1,1,0,0.0691775617209871
1768,131452,US-SRM,31.8214,-110.8661,2011-10-19 11:00:00,WSA,Arid,27.17,789.7,14.442,3.081,1.258,370.058,0.0256,0.47984731,0,1,1,0,0.0421148822002209
4290,95818,US-Ton,38.4309,-120.966,2010-05-19 10:00:00,WSA,Temperate,17.9,753.876,48.69,1.052,2.12,379.777,0.223,2.0374165,0,1,1,1,0.508530051532834
2272,516883,FR-LBr,44.7171,-0.7693,2006-05-25 08:30:00,ENF,Temperate,12.87,101.55,79.1,0.3105,2.547,361.58,0.50833,1.6438764,0,1,1,1,0.310236149810425
1,153541,US-SRC,31.9083,-110.8395,2008-09-28 11:00:00,OSH,Arid,30.245,834.091,33.199,2.875,5.04,360.334,0.06243,0.51462799,0,1,1,1,0.0328344152371401
3282,392010,IT-SRo,43.7279,10.2844,2006-03-27 15:00:00,ENF,Temperate,14.82,260.7,86.3232,0.2306,2.863,395.639,0.18586,2.4079604,0,1,1,0,0.23419346613121
4957,483967,IT-Cpz,41.7052,12.3761,2002-05-13 17:30:00,EBF,Temperate,15.667,202.3,47.07,0.9424,3.527,373.054,0.1681,4.471076,0,1,1,0,0.0645276044946467
1951,584568,DE-Tha,50.9626,13.5651,2012-06-23 09:30:00,ENF,Continental,19.24,788.03,40.77,1.3215,3.07,389.38,0.222,3.3359947,0,1,1,1,0.259039786533104
935,19576,US-Wkg,31.7365,-109.9419,2012-08-01 14:30:00,GRA,Arid,28.5,855.0,33.981,2.57,2.462,386.291,0.2,0.70528066,0,1,1,1,0.084886767817989
4296,866041,AU-How,-12.4943,131.1523,2012-05-10 12:30:00,WSA,Tropical,28.08,258.0,70.0,1.1396,1.4,374.6,0.122,1.5831516,0,1,1,0,0.20100588946876
2720,168263,US-Oho,41.5545,-83.8438,2004-07-02 09:30:00,DBF,Continental,11.159,658.335,55.25,0.594,2.184,336.504,0.17186,4.6328201,0,1,1,1,1.37225881519518
4447,585326,DE-Tha,50.9626,13.5651,2012-09-26 12:30:00,ENF,Continental,22.42,444.11,37.18,1.7044,4.2,389.18,0.15,3.0378721,0,1,1,0,0.264844095347804
1109,829260,AU-TTE,-22.287,133.64,2014-12-10 15:30:00,GRA,Arid,37.67,855.0,15.0,5.5327,5.22,403.5,0.06,0.29761365,0,1,1,0,0.0262068443712009
3960,382222,IT-Tor,45.8444,7.5781,2012-10-05 11:00:00,GRA,Continental,10.32,653.7,65.32,0.4352,2.097,379.922,0.23889,0.85285378,0,1,1,0,0.243795993307062
591,858950,AU-How,-12.4943,131.1523,2010-04-14 11:30:00,WSA,Tropical,30.69,1004.0,62.0,1.6777,2.72,360.5,0.159,2.2715175,0,1,1,0,0.473026513136161
1695,101123,US-Ton,38.4309,-120.966,2011-10-08 12:30:00,WSA,Temperate,20.81,710.536,43.85,1.38,2.003,393.548,0.242,0.96647614,0,1,1,0,0.0720381779950675
3450,442513,IT-Noe,40.6062,8.1517,2014-01-09 12:00:00,CSH,Temperate,16.59,405.28,80.1,0.3758,1.137,421.479,0.2786,1.3908833,0,1,1,0,0.299126456713883
2936,594895,DE-Obe,50.7867,13.7213,2012-08-19 10:00:00,ENF,Continental,25.04,713.6,33.94,2.0982,3.72,384.85,0.1769,2.6812239,0,1,1,1,0.094422415117502
4204,958390,AU-Cpr,-34.0021,140.5891,2012-09-22 15:00:00,SAV,Arid,28.37,440.0,15.0,3.2837,4.19,384.1,0.034,0.60550296,0,1,1,0,0.0171156815436306
3411,912792,AU-Dry,-15.2588,132.3706,2011-08-24 14:30:00,SAV,Tropical,28.18,833.0,19.0,3.0948,2.9,380.5,0.04,1.2327104,0,1,1,0,0.069320303535497
1576,379965,IT-Tor,45.8444,7.5781,2011-08-10 11:30:00,GRA,Continental,11.3,929.0,49.77,0.6728,2.287,371.312,0.28376,2.231112,0,1,1,1,1.04307117370015
3954,885864,AU-Gin,-31.3764,115.7138,2013-02-24 17:00:00,WSA,Temperate,24.68,339.0,56.0,1.3678,8.87,370.4,0.03,0.99492908,0,1,1,0,0.0453084112363163
213,403812,IT-Ro2,42.3903,11.9209,2004-09-21 11:00:00,DBF,Temperate,25.74,672.1,59.84,1.3297,1.351,375.425,0.262,1.6728997,0,1,1,0,0.159258312455883
778,850365,AU-Lox,-34.4704,140.6551,2009-05-30 08:30:00,DBF,Arid,7.12,237.0,86.0,0.1415,1.96,366.2,0.055,0.50370991,0,1,1,0,0.660826272004486
1415,464348,IT-Lav,45.9562,11.2813,2006-07-21 14:00:00,ENF,Temperate,26.355,852.518,24.164,2.6039,1.047,380.898,0.26067,3.35782,0,1,1,0,0.102886129639629
3759,874441,AU-How,-12.4943,131.1523,2014-08-04 16:30:00,WSA,Tropical,31.07,383.0,18.0,3.6996,2.49,347.5,0.069,1.2286918,0,1,1,0,0.0960245038072028
2043,282895,US-Blo,38.8953,-120.6328,2001-09-16 15:30:00,ENF,Temperate,22.241,409.396,27.022,1.902,2.171,362.092,0.09964,3.2042756,0,1,1,0,0.0500530834210055
2848,765825,BE-Vie,50.3049,5.9981,2002-04-11 11:30:00,MF,Temperate,6.12,278.0,46.0,0.5093,3.263,384.364,0.282,1.457752,0,1,1,0,0.19045628005843
4537,957308,AU-Cpr,-34.0021,140.5891,2012-06-20 09:00:00,SAV,Arid,11.34,290.0,63.0,0.4969,3.65,384.2,0.03,0.70380813,0,1,1,0,0.22275012856884
3505,28757,US-Whs,31.7438,-110.0522,2010-06-01 16:00:00,OSH,Arid,29.25,625.3,9.838,3.665,4.853,393.467,0.01,0.28395617,0,1,1,0,0.0064320341126443
3813,732199,CA-SF3,54.0916,-106.0053,2005-05-14 13:30:00,OSH,Continental,12.9,863.0,23.5,1.143,2.99,380.714,0.26,0.55362552,0,1,1,0,0.0669728472756793
1567,600354,DE-Lnf,51.3282,10.3678,2005-07-16 18:00:00,DBF,Continental,19.59,214.01,48.72,1.1693,4.03,367.22,0.1891,5.3985796,0,1,1,1,0.128718640293302
165,224339,US-Me2,44.4523,-121.5574,2009-06-16 14:30:00,ENF,Temperate,18.634,490.296,27.065,1.562,4.214,381.29,0.26901,2.0702822,0,1,1,1,0.286108181986466
4714,319973,US-ARb,35.5497,-98.0402,2006-06-25 15:30:00,GRA,Temperate,30.77,688.1,39.3,2.704,3.601,346.855,0.2103,1.2359269,0,1,1,1,0.192466077834132
4272,124241,US-SRM,31.8214,-110.8661,2008-07-24 14:30:00,WSA,Arid,32.48,832.0,31.739,3.336,1.707,378.377,0.0834,1.0706517,0,1,1,1,0.114526298858653
4926,705550,CA-TP3,42.7068,-80.3483,2009-09-23 13:00:00,ENF,Continental,25.4,638.56,72.85,0.881,3.524,392.734,0.069,3.1029103,0,1,1,1,0.362503534280844
1343,232218,US-Me1,44.5794,-121.5,2005-04-29 17:30:00,ENF,Temperate,11.875,130.329,60.25,0.55,2.125,381.901,0.18466,0.85165489,0,1,1,1,0.120923681768839
2013,37150,US-WCr,45.8059,-90.0799,2003-10-04 11:00:00,DBF,Continental,4.615,479.809,74.63,0.217,3.848,372.536,0.25889,2.2917719,0,1,1,0,0.35238893266889
273,619965,DE-Hai,51.0792,10.4522,2007-07-26 14:30:00,DBF,Continental,22.88,696.39,49.12,1.4195,3.61,367.22,0.33267,5.5964804,0,1,1,1,0.524281560119289
71,360552,NL-Loo,52.1666,5.7436,2008-07-05 12:30:00,ENF,Temperate,22.17,751.0,50.0,1.3361,3.02,388.15,0.049,2.4617028,0,1,1,1,0.287077209230159
3887,274916,US-CRT,41.6285,-83.3471,2011-08-17 07:30:00,CRO,Continental,20.347,270.892,81.583,0.44,1.148,402.371,0.40169,2.3370831,0,1,1,1,0.826693932832208
1087,43250,US-WCr,45.8059,-90.0799,2013-08-16 15:00:00,DBF,Continental,23.845,585.907,63.561,1.082,2.096,369.132,0.26777,3.7494195,0,1,1,1,0.498941781747204
394,433893,IT-Noe,40.6062,8.1517,2007-06-27 07:00:00,CSH,Temperate,21.48,297.57,68.6,0.8045,1.844,363.996,0.18007,1.7248719,0,1,1,0,0.0480858703315051
583,900187,AU-Emr,-23.8587,148.4746,2011-10-04 08:30:00,GRA,Arid,19.62,611.0,56.0,1.0052,1.9,382.7,0.064,0.55892444,0,1,1,0,0.0163693003599577
1367,709372,CA-TP3,42.7068,-80.3483,2011-07-19 12:00:00,ENF,Continental,27.91,966.16,68.17,1.197,2.662,408.394,0.065,4.9911723,0,1,1,0,0.106174278701456
4987,919926,AU-Dry,-15.2588,132.3706,2014-02-25 07:30:00,SAV,Tropical,25.63,218.0,86.0,0.4605,0.95,457.0,0.094,1.7814946,0,1,1,1,0.189062279176283
4088,698286,CA-TP4,42.7102,-80.3574,2013-06-25 06:00:00,ENF,Continental,22.15,86.8,85.5,0.387,2.639,393.954,0.068,5.0936646,0,1,1,0,0.125204762863024
2548,754305,CA-Gro,48.2167,-82.1556,2005-08-25 14:30:00,MF,Continental,23.554,580.394,32.446,1.962,3.57,364.166,0.15092,4.0601149,0,1,1,1,0.200227985281123
1013,184165,US-NR1,40.0329,-105.5464,2009-08-04 13:30:00,ENF,Continental,19.39,552.86,23.12,1.731,2.89,384.12,0.087,2.5638962,0,1,1,1,0.208717416455476
4897,315764,US-ARc,35.5465,-98.04,2006-05-27 16:30:00,GRA,Temperate,31.11,463.2,51.59,2.199,9.928,323.791,0.16815,1.2340055,0,1,1,1,0.155096603908331
3003,260527,US-Goo,34.2547,-89.8735,2004-06-12 16:00:00,GRA,Temperate,31.8,489.0,61.5,1.818,2.07,-9999.0,0.29,4.1244283,0,1,1,1,0.196868166679382
4788,664861,CH-Dav,46.8153,9.8559,2007-02-20 13:00:00,ENF,Arctic,6.7,610.983,20.1,0.7844,1.571,383.393,0.2586,0.25792095,0,1,1,0,0.134359320555744
4407,300190,US-Blo,38.8953,-120.6328,2007-09-26 14:30:00,ENF,Temperate,21.63,493.392,27.521,1.913,2.588,382.078,0.08695,3.0468681,0,1,1,0,0.0977771148866779
3532,729935,CA-SF3,54.0916,-106.0053,2003-08-19 11:30:00,OSH,Continental,24.8,653.7,40.1,1.883,2.25,358.75,0.14001,1.1559275,0,1,1,1,0.0613213530243307
1763,762498,BR-Sa3,-3.018,-54.9714,2002-07-25 16:00:00,EBF,Tropical,27.7,183.68,70.766,1.091,1.51,380.53,0.24,5.183116,0,1,1,0,0.150285723382882
1875,315509,US-ARc,35.5465,-98.04,2006-05-13 16:30:00,GRA,Temperate,27.25,461.1,40.18,2.174,5.395,359.253,0.283,1.1933966,0,1,1,1,0.139943921574581
1259,505968,IT-CA3,42.38,12.0222,2013-09-06 13:30:00,DBF,Temperate,31.639,508.8,32.6618,3.1379,1.593,376.688,0.107,0.68272436,0,1,1,0,0.0490634900821131
4530,180310,US-NR1,40.0329,-105.5464,2006-09-18 16:00:00,ENF,Continental,6.36,339.69,42.32,0.553,3.97,378.45,0.08201,2.017498,0,1,1,0,0.126401204414164
2253,792545,AU-Wom,-37.4222,144.0944,2012-10-05 09:30:00,EBF,Temperate,9.15,627.0,73.0,0.3132,3.26,376.5,0.251,4.2833533,0,1,1,1,0.644653311067663
2781,786960,AU-Ync,-34.9893,146.2907,2013-04-08 10:30:00,GRA,Arid,24.73,716.0,35.0,2.0267,1.99,364.5,0.093,0.2,0,1,1,0,0.0170072122487573
3592,441711,IT-Noe,40.6062,8.1517,2013-09-13 15:30:00,CSH,Temperate,22.57,424.86,62.6,1.024,2.366,370.815,0.195,1.6303275,0,1,1,0,0.045459574338342
526,581315,DE-Tha,50.9626,13.5651,2010-11-03 10:00:00,ENF,Continental,10.293,98.877,73.14,0.3365,4.989,399.779,0.17567,0.96351492,0,1,1,0,0.257495877542992
4263,735408,CA-SF2,54.2539,-105.8775,2004-05-11 11:30:00,ENF,Continental,9.0,729.0,29.1,0.818,4.7,379.877,0.19,0.76136941,0,1,1,0,0.0960823227206204
2946,352522,NL-Loo,52.1666,5.7436,2004-04-20 17:00:00,ENF,Temperate,14.35,347.4,32.51,1.104,1.928,375.4,0.10103,1.235934,0,1,1,0,0.0927148757774708
377,133071,US-SRM,31.8214,-110.8661,2012-05-12 17:30:00,WSA,Arid,31.05,268.6,6.591,4.21,2.732,386.137,0.0175,0.40000001,0,1,1,0,0.0090365981688791
1559,891594,AU-Gin,-31.3764,115.7138,2014-11-17 17:00:00,WSA,Temperate,25.18,308.0,38.0,1.9857,3.2,376.6,0.0409999999999999,1.1963522,0,1,1,1,0.098566015992838
3820,659507,CH-Fru,47.1158,8.5378,2008-10-02 08:30:00,GRA,Arctic,10.89,277.12,75.373,0.321,1.801,356.959,0.43081,2.6125269,0,1,1,0,0.414593905228832
1963,532526,FI-Hyy,61.8474,24.2948,2009-04-15 09:30:00,ENF,Continental,2.32,489.32,40.48,0.4299,4.46,393.35,0.32736,0.77839905,0,1,1,0,0.168422078052742
4732,979929,AT-Neu,47.1167,11.3175,2006-05-26 14:00:00,GRA,Continental,18.64,526.44,48.206,1.1131,2.499,359.703,0.36442,1.3079692,0,1,1,1,0.449013933546907
348,38589,US-WCr,45.8059,-90.0799,2005-09-02 10:30:00,DBF,Continental,15.769,466.868,94.805,0.094,2.922,372.407,0.13073,5.1837945,0,1,1,0,1.09929327772935
2434,272092,US-GLE,41.3665,-106.2399,2013-05-13 11:30:00,ENF,Continental,11.819,990.207,36.826,0.879,4.077,398.542,0.19085,0.18679328,0,1,1,0,0.0286943781299054
2246,623602,DE-Gri,50.95,13.5126,2007-06-20 07:00:00,GRA,Continental,22.5,465.767,57.8033,1.1504,1.617,372.114,0.37023,5.8026085,0,1,1,0,0.252566515970428
4166,791158,AU-Wom,-37.4222,144.0944,2011-11-17 12:30:00,EBF,Temperate,20.73,1060.0,41.0,1.4436,1.77,359.4,0.244,4.8806777,0,1,1,1,0.428800555383937
1709,631751,DE-Gri,50.95,13.5126,2012-08-15 12:30:00,GRA,Continental,22.6,854.03,43.43,1.5517,1.87,379.14,0.2627,5.91505,0,1,1,0,0.315456473719916
1050,826002,AU-Tum,-35.6566,148.1517,2013-10-30 13:00:00,EBF,Temperate,13.09,987.0,43.0,0.859,2.96,359.8,0.3,4.4070501,0,1,1,0,0.56814680009174
590,663247,CH-Fru,47.1158,8.5378,2011-10-27 14:00:00,GRA,Arctic,10.581,318.4,64.062,0.4589,1.395,378.003,0.42598,1.8620431,0,1,1,0,0.268847672523857
519,220118,US-Me2,44.4523,-121.5574,2007-04-25 12:00:00,ENF,Temperate,7.4,919.5,43.2,0.585,5.98,378.4,0.271,1.9518147,0,1,1,0,0.388903735357708
4752,342252,RU-Ha1,54.7252,90.0022,2004-05-28 10:30:00,GRA,Arid,20.08,808.0,38.78,1.439,3.968,362.87,0.36,0.71115941,0,1,1,0,0.224765890988218
4308,740099,CA-SF1,54.485,-105.8176,2005-06-01 09:00:00,ENF,Continental,22.7,496.9,43.4,1.568,2.4,374.144,0.4,1.6,0,1,1,1,0.161615386111578
2477,974485,AU-Ade,-13.0769,131.1178,2008-08-01 14:30:00,WSA,Tropical,31.4,720.0,25.0,3.4478,2.46,341.5,0.11,0.68396473,0,1,1,0,0.0602232422554847
1083,285841,US-Blo,38.8953,-120.6328,2002-08-20 16:30:00,ENF,Temperate,18.86,331.443,33.443,1.6457,2.003,366.465,0.09659,2.1291637,0,1,1,1,0.0951007023702498
3588,512557,IT-BCi,40.5237,14.9574,2010-08-23 14:30:00,CRO,Temperate,32.27,653.1,75.9,1.6449,1.718,339.516,0.33805,0.77326035,0,1,1,1,0.0902201371472106
4778,911583,AU-Dry,-15.2588,132.3706,2010-10-17 12:30:00,SAV,Tropical,29.24,1083.0,21.0,3.2095,2.55,388.6,0.09,1.1162502,0,1,1,0,0.0905691015667448
4509,871386,AU-How,-12.4943,131.1523,2013-09-05 13:30:00,WSA,Tropical,31.64,929.0,27.0,3.4019,3.51,383.5,0.066,1.215521,0,1,1,0,0.0833773582257293
1294,235953,US-Lin,36.3566,-119.0922,2010-10-10 12:00:00,CRO,Arid,25.19,751.993,45.58,1.7435,1.47,418.89,0.26,0.78108418,0,1,1,0,0.152782021617189
1809,853395,AU-How,-12.4943,131.1523,2007-06-08 13:00:00,WSA,Tropical,25.93,759.0,22.0,2.6118,1.91,342.4,0.087,1.4232117,0,1,1,0,0.205126317989708
791,462103,IT-Lav,45.9562,11.2813,2005-02-24 15:00:00,ENF,Temperate,-4.311,187.201,81.667,0.0814,0.711,382.809,0.314,0.83746266,0,1,1,0,1.81652062704648
792,162995,US-SRC,31.9083,-110.8395,2012-08-28 10:30:00,OSH,Arid,33.4,878.0,30.566,3.574,3.65,366.0,0.0713999999999999,0.40000001,0,1,1,1,0.0170210854898478
4114,212473,US-Me2,44.4523,-121.5574,2002-03-31 13:30:00,ENF,Temperate,14.8,774.0,22.8,1.295,3.06,383.0,0.361,1.2616225,0,1,1,0,0.166513904794438
1855,560095,DK-Sor,55.4859,11.6446,2003-06-28 07:00:00,DBF,Temperate,16.84,421.8,89.39,0.2036,1.86,354.29,0.2025,4.8861108,0,1,1,1,1.96028288034337
4757,588772,DE-Tha,50.9626,13.5651,2014-08-15 09:30:00,ENF,Continental,16.45,396.67,61.99,0.7115,2.42,385.49,0.1753,1.8466794,0,1,1,1,0.300883711269944
1980,644849,DE-Geb,51.0997,10.9146,2010-06-14 17:00:00,CRO,Continental,18.8,445.14,53.54,1.0085,1.14,367.575,0.17065,2.9219992,0,1,1,1,0.411057252526946
3233,360908,NL-Loo,52.1666,5.7436,2008-09-15 14:00:00,ENF,Temperate,14.97,524.1,53.47,0.7922,3.48,364.78,0.072,2.9300456,0,1,1,0,0.479946170412781
3908,952856,AU-Cum,-33.6152,150.7236,2014-01-13 15:30:00,EBF,Temperate,28.5,321.0,46.0,2.1019,2.2,380.2,0.09,1.6909608,0,1,1,0,0.04227027560887
4984,690956,CA-TP4,42.7102,-80.3574,2009-04-14 06:30:00,ENF,Continental,4.646,75.1,43.23,0.484,4.054,401.973,0.128,1.3929842,0,1,1,0,0.0827353237376669
3328,378501,IT-Tor,45.8444,7.5781,2010-09-06 10:30:00,GRA,Continental,12.43,759.9,76.96,0.3325,1.868,378.537,0.24971,1.4092526,0,1,1,0,0.640722868803724
1530,658882,CH-Fru,47.1158,8.5378,2008-06-28 13:00:00,GRA,Arctic,22.085,963.48,62.279,1.0028,1.187,345.436,0.25548,3.3216374,0,1,1,1,0.546927482240849
1410,395597,IT-SRo,43.7279,10.2844,2007-05-09 09:00:00,ENF,Temperate,18.59,423.2,93.7984,0.1329,0.318,406.557,0.19558,3.6453915,0,1,1,1,0.71523362865684
4294,162199,US-SRC,31.9083,-110.8395,2012-03-16 12:00:00,OSH,Arid,26.5,966.0,9.642,3.128,2.26,386.0,0.0615,0.28776428,0,1,1,0,0.0137595581004319
4648,835370,AU-Stp,-17.1507,133.3502,2012-05-22 12:30:00,GRA,Arid,26.33,846.0,34.0,2.2628,5.45,381.0,0.086,0.77252734,0,1,1,0,0.0786417141271746
83,138550,US-SRM,31.8214,-110.8661,2014-07-19 14:30:00,WSA,Arid,32.591,706.1,23.103,3.782,1.412,390.998,0.0713999999999999,0.48703945,0,1,1,1,0.0304621685888457
868,890944,AU-Gin,-31.3764,115.7138,2014-09-30 17:00:00,WSA,Temperate,21.47,187.0,58.0,1.0754,3.87,378.4,0.065,1.1165955,0,1,1,0,0.0914602009682365
2350,421192,IT-Ren,46.5869,11.4337,2013-07-08 16:30:00,ENF,Continental,19.9,462.35,56.087,1.0208,1.149,373.624,0.21759,2.5755336,0,1,1,0,0.124186636797234
20,153836,US-SRC,31.9083,-110.8395,2008-10-26 10:00:00,OSH,Arid,24.879,652.592,17.609,2.591,1.388,367.976,0.04766,0.33312759,0,1,1,0,0.0263825070807774
3424,208406,US-Me5,44.4372,-121.5668,2001-03-07 15:00:00,ENF,Temperate,13.81,319.1,52.17,0.757,0.581,368.424,0.21162,0.84040248,0,1,1,0,0.0516501899559517
2795,849311,AU-Lox,-34.4704,140.6551,2008-12-20 07:30:00,DBF,Arid,16.55,578.0,53.0,0.8853,3.5,368.0,0.119,1.4278007,0,1,1,1,0.966113793767556
4572,630904,DE-Gri,50.95,13.5126,2012-04-28 11:30:00,GRA,Continental,26.81,844.33,30.46,2.4525,4.18,387.26,0.3812,5.8829441,0,1,1,0,0.61096942177766
1562,119352,US-SRM,31.8214,-110.8661,2004-12-14 11:00:00,WSA,Arid,14.9,586.1,26.334,1.248,5.683,377.756,0.0608,0.29415384,0,1,1,0,0.042967048700725
3093,171571,US-Oho,41.5545,-83.8438,2007-10-29 13:30:00,DBF,Continental,13.019,558.052,38.331,0.925,3.44,378.229,0.18583,1.4125934,0,1,1,0,0.139252087966037
3155,610891,DE-Kli,50.8931,13.5224,2011-10-03 13:30:00,CRO,Continental,21.59,523.87,47.2,1.3619,3.71,384.92,0.3368,1.1086421,0,1,1,0,0.0763175155264156
973,882330,AU-Gin,-31.3764,115.7138,2012-02-17 16:00:00,WSA,Temperate,26.12,413.0,55.0,1.5238,5.08,365.4,0.03,1.3455874,0,1,1,1,0.04695701428523
1710,372573,NL-Loo,52.1666,5.7436,2014-06-12 16:30:00,ENF,Temperate,21.68,573.3,44.98,1.427,2.76,385.08,0.067,2.1579452,0,1,1,0,0.221732857934751
3201,678292,CH-Cha,47.2102,8.4104,2011-03-08 15:00:00,GRA,Continental,12.765,434.98,39.64,0.8905,0.826,410.621,0.56662,4.1079621,0,1,1,0,0.267785388829504
4371,659429,CH-Fru,47.1158,8.5378,2008-09-22 15:00:00,GRA,Arctic,10.91,544.45,81.942,0.2357,2.08,355.511,0.49351,2.9166336,0,1,1,0,1.08963552066748
4819,538258,ES-LJu,36.9266,-2.7521,2008-04-05 11:00:00,OSH,Arid,13.356,850.096,47.9455,0.7982,1.27,380.656,0.22374,0.4510982,0,1,1,0,0.0699485298409415
1098,712574,CA-TP3,42.7068,-80.3483,2014-04-09 07:30:00,ENF,Continental,2.499,316.472,81.9,0.133,3.265,417.984,0.149,1.2594619,0,1,1,0,0.140926564309002
